country,city,address_1,reason_for_recall,address_2,product_quantity,code_info,center_classification_date,distribution_pattern,state,product_description,report_date,classification,openfda,recalling_firm,recall_number,initial_firm_notification,product_type,event_id,more_code_info,recall_initiation_date,postal_code,voluntary_mandated,status,severity_score
United States,Ann Arbor,3711 Plaza Dr Ste 5,"Zingerman's BAKEHOUSE pastry labels were found  not identifying the source of butter and cream ingredients as milk; the source of flour as wheat, and lacking identity of soy allergen found in products.",,3lbs; 1.5lb (Total Quantity: 325),none,20121204,Michigan and Ohio,MI,Zingerman's Bakehouse Hot Cocoa Cake Net wt. 3 LB; 1.25 LB,20121212,Class II,{},"Zingerman's Bakehouse, Inc.",F-0749-2013,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,63640,20130201.0,20121102,48108-1680,Voluntary: Firm initiated,Terminated,3
United States,Mesa,4955 E McKellips Rd,We were notified by American Licorice Co. through email that levels for lead above those allowed by the FDA were found during testing.  We have voluntarily recalled our entire product purchased from them for the required time range.,,Amounts distributed are listed in code information.,"1) Lot 0080245 and 0082378; 2) Lot 0080004; 3) Lot 0078721, 0085067, and 0081239; 4) 0079221, 0087572, 0084904, 0085398, 0086739, 0087046, 0084165, 0080870, 0080624, and 0082512; 5) Lot 0081294 and 0084453; 6) Lot 0086594, 0085743, 0083970, and 0078875; 7) Lot 0082198; 8) Lot 0085611; 9) Lot 0084498 and 0087230; 10) Lot 0079267l; 11) Lot 0086428, 0084609, 0083481; 0080971, and 0082505; 12) Lot 0087053, 0085253, 0082141,12 oz lots: 0082104, 0087463, 0085694, 0081038, 0084133; 13) Lot 0082299, 0082831, and 0086308; 14) Lot 0086200; 15) Lot 0083767; 16) Lot 0079247, 0079882, 0079656, 0080974, 0080424, 0080162, 0082436, 0081929, 0082184, 0081669, 0081406; 17) Lot 0081455, 0087359, and 0085778; 18) Lot 0084625; 19) Lot 0080277 and 0085536; 20) Lot 0081641; 21) Lot 0087089, 0085763, and 0083603; 22) Lot 0081624; 23) Lot 0084818; 24) Lot 0083720 and 0085577; 25) Lot 0084051, 0084446636, and 0082785; 26) Lot 0082692; 27) Lot 0083835; 28) Lot 0082977; 29) Lot 0087130; 30) Lot 0081515 and 0086922; 31) Lot 0085107; 32) Lot 0087178, 0084560, 0085493, and 0083401; 33) Lot 0085201 and 0086876; 34) Lot 0086301; 35) Lot 0084388 and 0080814; 36) Lot 0080394 and 0082341; 37) Lot 0086413; 38) Lot 0085563, 0082279, and 0081286; 39) Lot 0082916, 0080326, 0082012, 0079777, 0085413, 0087392, 0084263; 40) Lot 081277 and 0079762; 41) Lot 0081875; 42) Lot 0085390; 43) Lot 0082072; 44) Lot 0086147 and 0079417; 45) Lot 0082142; 46)  Lot 0087501     Amounts distributed: 1) 24/12oz bags; 2) 36/12oz bags; 3) 120/16oz bags; 5) 72/8oz bags; 6) 48/16oz bags; 7) 24/8oz bags; 8) 12/16oz bags; 9) 24/16oz bags; 10) 24/8oz bags; 11) 60/12oz bags; 12) 72/18oz bags, 60/12oz bags; 13) 72/8oz bags; 14) 12/16oz bags; 15) 24/8oz bags; 16) 132/1lb bags; 17) 36/12oz bags; 18) 12/1lb bags; 19) 24/1lb bags; 20) 24/8oz bags; 21) 36/12oz bags; 22) 24/4oz bags; 23) 24/8oz bags; 24) 24/12oz bags; 25) 24/12oz  and 72/8oz bags; 26) 12/16oz bags; 27) 24/1lb bags; 28) 24/8oz bags; 29) 24/8oz bags; 30) 24/1lb bags; 31) 12/16oz bags; 32) 96/8oz bags; 33) 24/16oz bags; 34) 12/16oz bags; 35) 48/4oz bags; 36) 48/8oz bags; 37) -; 38) 36/12oz bags; 39) 81/12oz bags; 40) 24/12oz bags; 41) 12/12oz bags; 42) 24/8oz bags; 43) 12/12oz bags; 44) 24/1lb bags;  45) -; 46: 24/4oz bags;",20121016,"US States: AZ, NJ, NM, NJ, TX, LA, CA, WI, WA, VT, GA, and FL.  No international distribution.",AZ,"Licorice Sticks sold under the following brand names:  1) Orange Patch Country Store Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 2) Desert Delite Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 3) 17th Street Market Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 4)  Flagstaff Farmers Market Farm Fresh Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 5) Farmers Market Licorice Sticks, New Wt, 8 oz., Packaged in plastic bag; 6) AJ's Fine Foods Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 7) Schneph Farms Licorice Sticks, New Wt, 8 oz.  Packaged in plastic bag; 8)  Carlo's Produce Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 9) Emery's Berry Patch Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 10) Ben Becnel's Fruit Outlet Licorice Sticks, New Wt, 8 oz.  Packaged in plastic bag; 11) The Country Store Licorice Sticks, New Wt, 12 oz.  Packaged in plastic bag; 12) Woody's SmokehouseLicorice Sticks, New Wt, 8 oz  and 12 oz.  Packaged in plastic bag; 13) Hubbell Trading Post National Historic Site Licorice Sticks, 8 oz; 14) El Rancho Marketplace Licorice Sticks, New Wt, 16 oz.  Packaged in plastic bag; 15) Jacob Lake Inn Licorice Sticks, New Wt, 8 oz.  Packaged in plastic bag; 16) S&T Enterprises Licorice Sticks, New Wt, 1 lb, Packaged in plastic bag; 17) Arizona Snack Company Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 18) Upchurch Candy Licorice Sticks, New Wt, 1 lb,  Packaged in plastic bag; 19) Power Road Farmers Market Licorice Sticks, New Wt, 1 lb, Packaged in plastic bag; 20) Mountain Top Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 21) Linn's Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 22) Rosabella's Garden Bakery Licorice Sticks, New Wt, 4 oz,  Packaged in plastic bag; 23) DiiIorio Farms & Roadside Market Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 24) Foster's Product and Corn Maze Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 25) Carleton Farm ProduceLicorice Sticks, New Wt, 8 oz and 12 oz,  Packaged in plastic bag; 26) High Valley Orchard Licorice Sticks, New Wt, 16 oz,  Packaged in plastic bag; 27) Murray Farms Licorice Sticks, New Wt, 1 lb,  Packaged in plastic bag; 28) Venison World.Com Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 29) Panorama Orchards, Inc. Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 30) Jay Country Store Licorice Sticks, New Wt, 1 lb,  Packaged in plastic bag; 31) Klicker's Licorice Sticks, New Wt, 16 oz,  Packaged in plastic bag; 32) Rosie's Farm Market Licorice Sticks, New Wt, 8 oz,  Packaged in plastic bag; 33) Stowe Mercantile Licorice Sticks, New Wt, 16 oz, Packaged in plastic bag; 34) Venice Gourmet Licorice Sticks, New Wt, 16 oz, Packaged in plastic bag; 35) Ragged Point Licorice Sticks, New Wt, 4 oz,  Packaged in plastic bag; 36) Rawhide at Wild Horse Pass Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 37) Petty's Meat Market Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 38) Fly High with Pax Snax Licorice Sticks, New Wt, 12 oz,  Packaged in plastic bag; 39) Bulk Foods Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 40) Guantanamo Bay Gourmet Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 41) Newport Harbor Gourmet Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 42) Omni Resort Amelia Island Plantation Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 43) The Big Easy Licorice Sticks, New Wt, 12 oz, Packaged in plastic bag; 44) Baker's Bay Associates Licorice Sticks, New Wt, 1 lb, Packaged in plastic bag; 45) Arizona Beagle Rescue Licorice Sticks, New Wt, 8 oz, Packaged in plastic bag; 46) Thomas Family Farm Licorice Sticks, New Wt, 4 oz, Packaged in plastic bag;",20121024,Class II,{},Lehi Valley Trading Co.,F-0120-2013,Letter,Food,63206,20130905.0,20120906,85215-2531,Voluntary: Firm initiated,Terminated,3
United States,Palmyra,N301 County Road H,Rushing Waters Fisheries is recalling 3 smoked fish products because they may have been underprocessed.,,22.70lbs,"Lot #1139, Smoked on: 08/09/17, Sell Through: 09/04/17",20170901,IL,WI,"Whole Foods Smoked Whitefish Fillet, packed in bulk boxes.  Labeling states: Smoked on: 08/09/17, Sell Through: 09/04/17.  Smoked fish portions are placed inside of a box lined with a plastic bag, which is hand-tied when the box is filled.  Weights of each box vary.",20170913,Class III,{},"Rushing Waters Fisheries, LLC",F-3487-2017,E-Mail,Food,77944,20170905.0,20170811,53156,Voluntary: Firm initiated,Terminated,1
United States,Playa Vista,5510 Lincoln Blvd,Some batches of PopChips may contain gluten levels that exceed the firms specification.,,"6,691 cases (total)",8 oz. -AUG 0720;  5 oz. AUG  0620 - Popchips and Safeway;   AUG 0720; AUG 2820 - Popchips only.,20191009,"Il, CA, CP. OR, TX, WA, TX, NV, UT, AZ and Canada and Kuwait.",CA,Popchips Sour Cream & Onion Potato Popped Chips;  5 oz. bag and 8 oz. bag    UPC: 0 82666 50070 4 - 5 oz.            0 82666 77700 7 - 8 oz.,20191016,Class II,{},SONORA MILLS FOODS INC DBA POPCH,F-0027-2020,Letter,Food,83799,20200219.0,20190910,90094-2034,Voluntary: Firm initiated,Terminated,3
United States,Ventura,6019 Olivas Park Dr Ste B,Boku is recalling Super Food because it may be contaminated with Salmonella.,suite B,289 lbs,Lot No. FM06070714A,20140922,Online sales direct to customers,CA,"Boku Super Food 3.0, Product Sizes: 10 oz.",20141001,Class I,{},BoKU International,F-2517-2014,E-Mail,Food,68938,20150806.0,20140730,93003-7933,Voluntary: Firm initiated,Terminated,5
United States,Hart,835 S Griswold St,Product was presumptive positive for Listeria monocytogenes.,,2794 cases,Date codes: 2118XD and 2138XD   printed on pouch and outer cases  Best by dates: Jul 30 2020 and Aug 01 2020,20181212,MI,MI,"Pictsweet Farms Steam'ables Asparagus Spears  8oz. pouch, 10 per case  UPC 0 70560 97799 9   Frozen",20181205,Class II,{},"Hart Freeze pack, LLC",F-0719-2019,Letter,Food,81548,20200528.0,20181109,49420-9756,Voluntary: Firm initiated,Terminated,3
United States,Union,153 E Electric St,Undeclared wheat,,,,20161014,"Products were only distributed to one retail store located in Grande, OR",OR,"Package contains a business card for ""***BAGEL SHOP***""    ""***Sesame Seed:  Flour, Filtered Water, Organic Shortening, Olive Oil, Malt, Sugar, Sea Salt, Yeast, Organic Sesame Seeds.***""    2 bagels per package - plastic bag with twist tie.",20161026,Class II,{},Union Bagel Shop,F-0156-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,73911,20161017.0,20160407,97883,Voluntary: Firm initiated,Terminated,3
United States,Arlington,1812 N Moore St,Potential presence of food-grade rubber pieces.,,"1,322,591 cases (total all products)","BATCH CODE(S): 9196, 9214, 9226, 9235, 9253    Batch Code date Breakdown: YDDD Y-Year (2019)  JJJ: Julian date (189)",20200109,All consignees are in the US,VA,"Nestle Toll House Oatmeal Raisin Cookie Bar (16.5oz), UPC 050000062195",20200115,Class II,{},Gerber Products Company dba Nestle Infant Nutrition,F-0489-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,84172,20200618.0,20191030,22209-1815,Voluntary: Firm initiated,Terminated,3
United States,Parsippany,399 Jefferson Rd,Potential for Listeria monocytogenes contamination,,153513 units,ALL,20170605,Nationwide,NJ,"AUNT JEMIMA(R) 14 BLUEBERRY WAFFLES, NET WT 17.18oz UPC 019600062202",20170614,Class II,{},"Pinnacle Foods, LLC",F-2305-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,77197,20170505.0,07054-3707,Voluntary: Firm initiated,Completed,,3
United States,Houston,3100 Canal St,Product has potential to be contaminated with Listeria monocytogenes,,36 cases,Use By: 07/25/19 thru 9/18/19,20190916,Nationwide throughout the US,TX,PitaPal Edamame Dip with Pretzels 4.1 oz. UPC 851351007091 packaged in Clear tub with clear lid with green rim.,20190925,Class I,{},Pita Pal Foods LP,F-2209-2019,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,83343,20200413.0,20190715,77003-1602,Voluntary: Firm initiated,Terminated,5
United States,Moody,2435 US Highway 78,The firm received a notice from their supplier that a sample of ground turmeric was tested and found to have elevated levels of lead.,,468 units,"a)  Lot number:  16110118  b)  Lot numbers:  16131185, 16165184",20170316,"GA, AL",AL,"Ground Turmeric packaged as follows:  a) FOOD LOCKER(R) , 16 oz, PHENIX FOOD SERVICE, PHENIX CITY, AL  36867  b) Ground Turmeric, Net Wt. 4 oz.,",20170322,Class I,{},J M Exotic Foods Inc,F-1613-2017,Telephone,Food,74866,20170329.0,20160802,35004-2137,Voluntary: Firm initiated,Terminated,5
United States,Indianapolis,3120 N Post Rd,"In cooperation with the FDA warning to not consume mangoes from Agricola Daniella, Mexico.  FreshLine of Indianapolis, Indiana, has initiated a voluntary recall of a limited quantity of expired products that contain fresh-cut mangoes due to the potential risk that the mangoes may contain Salmonella.",,7 cases,"Item  382987,  Best By 8/04/2012- 09/16/12",20121017,"4 Distributors in WI, IN, IL, CA with further nationwide distribution to retail stores",IN,"Garden Highway, Chef Essentials, Mango Salsa, Net Wt  7 oz, UPC 8.26766-42208.1, Ingredients: Mango, Lime Juice, Red Onion, Mint, Jalapeno Pepper, Packed in It's Own Juice",20121024,Class I,{},"Caito Foods Service, Inc.",F-0133-2013,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,63193,20130828.0,20120915,46226-6514,Voluntary: Firm initiated,Terminated,5
United States,Milwaukee,726 S 12th St.,"Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.",,"1,159,754.46 total pounds, for all varieties",0 11 11596 52204 9= 10/30/2013 - 11/20/2013    ; ;,20131202,"CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.",WI,"Garden-Fresh Farm Stand Pasta Salad,Product Code  0 11 11596 52204 9, 1/5 lb",20131211,Class I,{},"Garden-Fresh Foods, Inc.",F-0542-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66677,20140313.0,20131030,53204-1211,Voluntary: Firm initiated,Terminated,5
United States,Atlanta,1 Coca Cola Plz Nw,There is the potential that some of the bottles could exhibit spoilage before end of shelf life.,,"30,390 units (32oz) and 158,880 units (15.2oz) total","UPC: 014054 13505 2, Production Date: 09/19/14 and 09/20/14, Best By Date: DEC 18 14 and DEC 19 14 (15.2oz) and UPC: 0 14054 13504 5, Production Date: 09/13/214 and 09/14/14, Best By Date: DEC 12 14 and DEC 13 14 (32.0 oz)",20141212,U.S. Nationwide,GA,"Odwalla Chocolate Protein Shake, 15.2 fl. oz, and 32 fl. oz bottles, Distributed by: Odwalla, Inc., Dinuba, CA 93618.",20141224,Class II,{},Coca-Cola Company  (The),F-0711-2015,Visit,Food,69801,20150113.0,20141023,30313-2420,Voluntary: Firm initiated,Terminated,3
United States,Easton,3767 Hecktown Rd,Firm's sodium claims of 55 g/serving is incorrect. Product analyzed and found to contain shows approx. 290 mg/serving size,,"7556 cs, 12 units/case",10 Dec 2014 thru 7 Apr 2015  15 Dec 2014 thru 10 Apr 2014  22 Jan 2015 thru 21 Mar 2015,20150309,ME VT NH MA RI CT NY PA,PA,"Weis  Veggie Chips  Net Wt. 6 oz.  Packed For Weis Markets, Inc. Sunbury, PA 17801  With code dates: 10 Dec 2014 thru 7 Apr 2015    Natures Place  Veggie chips  Net Wt. 6 oz  Distributed By: DZA Brands, LLC, Salisbury NC 28147/Scarborough, ME 04074  With code dates: 15 Dec 2014 thru 10 Apr 2014      Market Basket  Veggie Chips   Net Wt. 6 oz  Distributed by: DeMoulas Supermarkets, Inc. Tewksbury, MA 01876  With code dates: 22 Jan 2015 thru 21 Mar 2015",20150318,Class III,{},Keystone Food Products Inc,F-1407-2015,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,70067,20150825.0,20141216,18045-2350,Voluntary: Firm initiated,Terminated,1
United States,Manchester,191 Adams St,Product may contain undeclared peanut protein.,,102 bottles,"Lot Code:  1432421, Best By: 12/16,1/17",20150330,Product was distributed in the State of CT.,CT,"Cajun Seasoning, 4 oz., UPC: 811267011735.  Product is packaged in a plastic bottle with a black flip-top lid.",20150408,Class I,{},The Spicemill LLC.,F-1796-2015,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,70423,20150413.0,20150128,06042-1919,Voluntary: Firm initiated,Terminated,5
United States,Duarte,1860 Evergreen St,Federico's Bakery is recalling Mexican Cookies because it contains undeclared milk as the sub ingredient for butter.,,"9,520 units",none,20160927,CA,CA,"Federico's Mexican Cookies Excelente Variedad, Net Wt. 21oz, 10packs/case, UPC 9154450521.",20161005,Class II,{},Federico's Bakery,F-2617-2016,Letter,Food,75169,20170127.0,20160912,91010-2906,Voluntary: Firm initiated,Terminated,3
United States,Winston Salem,2221 N Patterson Ave,"Undeclared allergens: Almonds, Coconut, Soy Lecithin",,"10,050 cartons","UPC #4137046131, Plant Code 3783, Sell by dates: 06-08-13  07-19-13, 08-02-13, 08-13-13 and 08-27-13.",20130612,"FL, GA KY, NC, OH, PA, SC, TN and WV.",NC,"IGA Brand Vanilla & Chocolate Ice Cream, 1.75 Quart",20130619,Class I,{},Dairy Fresh LLC,F-1526-2013,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,65142,20140508.0,20130508,27105-6036,Voluntary: Firm initiated,Terminated,5
United States,Newark,12-24 Jabez St,Brioche Donuts- Bavarian Cream contain undeclared FD&C yellow #5 and FD&C yellow #6.,,60 units,9/13/2016,20160928,NJ,NJ,"Triana Family Brioche Donuts Bavarian Cream Net Wt. 0.75 LBS (340 g)  12 -24 Jabez St., Newark, NJ 07106 UPC 000260003995    packaged in a clear plastic clam shell container",20161005,Class II,{},"PAO DE MILHO III, LLC",F-2620-2016,E-Mail,Food,75185,20170314.0,20160830,07105-3082,Voluntary: Firm initiated,Terminated,3
United States,Coon Rapids,9250 Holly St NW,"Various Peanut butters, cheese spreads, cold pack cheese, salsa, cheese balls/logs have the potential to be contaminated with Listeria monocytogenes.",,"369,840 total cases for all varieties",Sell by Date before 3/20/2015,20140416,Nationwide.  No distribution outside the US.,MN,Cheddar Cheese Ball and Logs sold under the following sizes and brands:    1. Aldi label in 10 ounce balls (1087 / #7713) in film overwrap;     2.   Win Schuler Original label in 10 ounce balls (55560) and logs (55570) in film overwrap; 3. CP in 8 ounce cheese logs (CH111000) in film overwrap.,20140423,Class I,{},Parkers Farm Inc,F-1852-2014,E-Mail,Food,67806,20151021.0,20140321,55433-5800,Voluntary: Firm initiated,Terminated,5
